"codigo","UF","municipio","indice_envelhecimento","prop_idosos","prop_menores_5_anos","razao_dependencia","razao_sexos","prop_nascidos_vivos_sem_pre_natal","prop_partos_cesarios","tx_natalidade","tx_mortalidade","tme_ap_circulatorio","tme_ap_digestivo","tme_ap_respiratorio","tme_causas_externas","tme_cerebrovasculares","tme_diabetes_melitus","tme_isquemicas_coracao","tme_neonatal_precoce","tme_neoplasias","equipes_saude","gasto_saude_per_capta","internacoes_hospitalares","leitos_sus","valor_medio_internacao","cobertura_BCG","cobertura_covid","cobertura_febreamarela","cobertura_hepatiteA","cobertura_hepatiteB","cobertura_meningococicaC","cobertura_pneumo","cobertura_polio","cobertura_rotavirus","cobertura_tetravalente","cobertura_tripliceviral","cobertura_varicela","tx_abandonovacina","ti_acidentes_animais_peconhentos","ti_dengue","ti_intoxicacao_exogena","ti_oncologia","ti_violencia_autoprovocada","prop_votos_bolsonaro","prop_votos_lula"
"290755","BA","Caturama",83.66,20.4162425065038,5.36138445877163,62.3691460055096,103.48,0,50,9.04261331524811,6.44286198711428,712.105798575788,67.8195998643608,214.762066237143,22.6065332881203,203.458799593082,0,56.5163332203007,0,226.065332881203,101.729399796541,48.0396382954674,4.93952752345428,10.8511359782977,972.56,60.24,99.4461399344411,65.06,60.24,63.86,77.11,84.34,56.63,85.54,3.61,75.9,66.27,26.1194029850746,440.827399118345,508.646998982706,0,79.1228665084209,45.2130665762405,0.140344380670246,0.859655619329754
"290760","BA","Central",60.78,17.775874724737,6.22094445803768,62.3274749280111,102.48,0.552486187845304,49.7237569060773,11.1569993219503,8.38315971152068,739.690562781237,129.445848486716,234.235344880725,110.953584417185,160.266288602601,320.532577205202,209.578992788017,5.52486187845304,289.712137089318,49.3127041854158,45.1379596868643,4.53676878505825,31.0670036368119,992.24,126.24,111.600813659619,70.79,65.35,106.44,98.51,94.55,106.44,86.63,24.26,67.33,80.2,14.6008403361345,55.4767922085927,887.628675337484,12.3281760463539,104.789496394009,12.3281760463539,0.192155347309439,0.807844652690561
"290770","BA","Chorrochó",47.22,15.0014179033935,7.19349654976841,62.1302681992337,102.39,2.4,40.8,11.8069330310758,8.02871446113158,585.623878341362,18.8910928497214,85.0099178237461,141.68319637291,151.128742797771,415.60404269387,245.584207046378,8,368.376310569566,75.5643713988854,56.4638896760178,3.0981392273543,17.0019835647492,1655.91,60.99,80.0132237649948,48.23,70.92,56.03,65.25,75.18,56.03,70.21,16.31,97.16,70.21,50.2183406113537,47.2277321243034,3891.5651270426,103.901010673467,75.5643713988854,103.901010673467,0.137731833384007,0.862268166615993
"290780","BA","Cícero Dantas",78.7,18.9342220209014,5.22858899278481,57.007874015748,97.25,0.346020761245675,43.598615916955,9.37216240757556,8.30198469321572,593.462187054093,113.503696977559,246.465170579842,97.2888831236217,184.848877934881,155.662212997795,116.746659748346,13.840830449827,239.979245038267,55.1303671033857,66.7790212738358,5.64924114671164,17.3174211960047,1181.41,79.68,80.4222337527565,71.11,72.38,95.87,89.84,88.25,100.63,84.76,49.21,75.56,110.79,36.8655387355298,19.4577766247243,12.9718510831496,12.9718510831496,194.577766247243,12.9718510831496,0.226314983929391,0.773685016070609
"290790","BA","Cipó",43.54,13.9988392338944,7.13871154962275,58.2040216692682,95.17,0.840336134453782,52.1008403361345,13.8003015191929,8.23379334338397,643.627507827902,162.356488461092,266.728516757509,121.767366345819,191.34871854343,156.558042444625,150.759596428157,4.20168067226891,289.922300823379,81.1782442305462,73.6093987011481,6.20433723762032,20.8744056592833,1185.31,101.82,59.2717151803317,61.68,76.64,86.13,82.48,87.96,82.12,81.75,27.37,85.04,89.78,11.1272727272727,121.767366345819,5.79844601646759,0,173.953380494028,23.1937840658703,0.304992044550517,0.695007955449483
"290800","BA","Coaraci",85.88,22.3388911325218,5.60780015000288,70.0147130946542,91.08,0,34.4086021505376,10.3626943005181,11.7555295559641,835.701153267592,61.2847512396234,401.136553568444,111.426820435679,350.994484372388,311.995097219901,122.569502479247,0,384.422530503092,61.2847512396234,92.0288968744777,4.94177948632236,30.3080951585046,1851.82,158.46,82.2385648225528,98.46,84.1,122.05,117.95,124.62,120,113.85,19.49,102.05,93.85,19.3415637860082,133.712184522815,891.414563485431,5.57134102178394,111.426820435679,27.8567051089197,0.33166050360979,0.66833949639021
"290810","BA","Cocos",59.98,16.954728212626,6.62106417419456,60.4473860589812,104.39,9.31174089068826,53.0364372469636,12.8941323867196,7.25621215285028,595.11380246398,104.405930256839,307.997494257674,46.9826686155774,120.066819795364,156.608895385258,287.116308206306,8.09716599190283,255.794529129255,93.9653372311547,82.2218573814993,9.04677385675506,20.045938609313,908.85,102.92,68.3702234286907,58.39,58.03,75.18,79.56,81.75,74.45,78.1,6.93,77.74,60.58,24.9510763209393,464.606389642932,93.9653372311547,10.4405930256839,78.3044476926289,10.4405930256839,0.30271934325295,0.69728065674705
"290820","BA","Conceição da Feira",50.63,14.2644230769231,6.24519230769231,52.6493468369294,90.18,4.80769230769231,43.2692307692308,9.06871294035577,6.10394140216254,553.71468433903,117.718869898849,108.998953610045,104.638995465644,296.477153819323,139.518660620858,87.1991628880363,9.61538461538462,152.598535054063,65.3993721660272,67.3603701604465,4.15068015347053,2.61597488664109,1616.09,88.24,95.1473665852808,50,58.4,65.13,73.53,77.31,65.55,70.17,35.71,62.18,83.61,24.040404040404,69.759330310429,0,78.4792465992327,130.798744332054,126.438786187653,0.202037351443124,0.797962648556876
"290830","BA","Conceição do Almeida",75.69,18.5323540585032,5.0145624920856,54.5703660207477,91.3,0.625,62.5,10.3889357833907,9.15524965911304,850.594117265113,253.230309720148,467.502110252581,71.423933510811,344.133497824817,233.75105512629,149.340951886241,18.75,402.571261606389,84.4101032400494,96.8345049022791,8.2267385234725,28.0501266151549,1177.07,124.84,120.596065190572,86.34,107.45,103.11,108.07,101.86,104.35,94.41,37.89,116.77,136.65,18.2866556836903,51.9446789169534,19.4792545938575,142.847867021622,220.764885397052,298.681903772482,0.163510155111835,0.836489844888165
"290840","BA","Conceição do Coité",50.47,14.7969037965352,6.44894950239587,56.8425677550643,94.2,0.476190476190476,54.047619047619,11.9654710692003,7.35021794250876,457.25193014444,103.985641434717,142.446084157147,99.7122589100026,121.079171533575,319.079228512008,95.4388763852882,4.76190476190476,230.762656334577,45.5827469302869,66.2999334776787,7.83026124611834,20.7401498532805,845.94,88.26,64.0266659069542,59.42,76.93,85.38,82.39,87.02,84.14,82.39,5.77,71.16,56.54,27.2872700424537,497.136833708441,7.12230420785733,65.5251987122874,176.633144354862,254.978490641292,0.363429923122413,0.636570076877587
"290850","BA","Conceição do Jacuípe",49.53,13.9770023790642,6.14308372040331,50.6313993174061,90.63,2.52100840336134,46.4985994397759,10.2017488712351,8.11567697319541,574.384180145168,154.312167800194,220.037720752129,108.590044007544,145.739269589072,285.763273704064,82.8713493741784,5.60224089635854,240.041149911413,82.8713493741784,61.2208932959936,5.11802023203978,14.8311139052409,1194.85,95.7,92.7873349717094,73.35,75.07,91.12,85.1,95.13,90.83,83.67,16.05,91.4,83.67,17.0489770613763,102.874778533463,60.0102874778534,54.2950220037721,208.607189803966,194.319026118763,0.265687775014349,0.734312224985651
"290860","BA","Conde",37.58,12.8984526929906,7.58856852963558,57.819589004537,98.11,2.36486486486486,30.0675675675676,12.1147628207752,6.3848074325707,609.830966316048,94.134981377645,106.413457209512,40.9282527728891,143.248884705112,147.341709982401,69.5780297139115,6.75675675675676,151.43453525969,53.2067286047559,43.8573867310605,3.96594769369296,7.36708549912004,1105.85,38.08,83.6900912700037,55.73,70.28,107.43,80.19,82.97,82.04,75.85,10.22,67.8,65.94,13.5714285714286,65.4852044366226,12.2784758318667,24.5569516637335,85.9493308230672,57.2995538820448,0.206479226625341,0.793520773374659
"290870","BA","Condeúba",90.27,21.4097226294494,5.4594499501554,64.0973826020015,97.14,1.17647058823529,44.1176470588235,9.96541415088809,8.32405182015358,1084.47153994959,269.652382906384,328.272466146902,87.9301248607773,281.376399554487,146.550208101296,398.616566035524,0,269.652382906384,82.0681165367255,59.5862758661117,6.09062664868984,11.9584969810657,978.33,51.89,105.46925376634,75.47,83.02,75.94,71.7,79.72,75.94,69.34,8.49,87.74,83.96,19.8329853862213,1647.22433905856,64.48209156457,35.1720499443109,123.102174805088,82.0681165367255,0.285608719748753,0.714391280251247
"290880","BA","Contendas do Sincorá",77.7,20.2630971613201,5.70043849526887,63.6329305135952,102.38,4.76190476190476,47.6190476190476,8.84210526315789,6.73684210526316,463.157894736842,294.736842105263,189.473684210526,0,63.1578947368421,231.578947368421,168.421052631579,0,315.789473684211,84.2105263157895,36.9608631578947,3.22105263157895,0,1147.48,142.86,76.7578947368421,66.67,88.1,107.14,119.05,114.29,107.14,97.62,16.67,85.71,100,28.9156626506024,105.263157894737,42.1052631578947,0,336.842105263158,42.1052631578947,0.219118559900683,0.780881440099317
"290890","BA","Coração de Maria",57.39,15.3416754083621,5.6945901393676,52.9364579155446,92.65,4,44.8888888888889,7.93930839802399,5.99858856739591,455.187014820042,63.514467184192,176.429075511644,77.6287932251235,119.971771347918,162.314749470713,77.6287932251235,8.88888888888889,194.071983062809,49.4001411432604,60.5354816513761,6.28440366972477,13.5497529992943,955.22,122.42,74.0508115737474,86.1,104.93,113.45,104.93,104.93,112.11,98.21,22.87,109.42,102.24,14.070006863418,151.729004940014,0,24.7000705716302,183.48623853211,63.514467184192,0.172550410975105,0.827449589024895
"290900","BA","Cordeiros",95.86,22.0381659157169,5.83090379008746,64.8318042813456,96.2,2.4390243902439,45.1219512195122,10.8537392455328,9.9272005294507,1244.20913302449,132.362673726009,291.19788219722,79.4176042356056,225.016545334216,211.780277961615,264.725347452019,0,635.340833884844,119.126406353408,60.6061667769689,6.37988087359365,7.94176042356056,949.96,93.75,93.0906684315023,101.25,107.5,91.25,93.75,95,93.75,96.25,46.25,105,146.25,29.4117647058824,1005.95632031767,145.59894109861,13.2362673726009,198.544010589014,52.9450694904037,0.341653027823241,0.658346972176759
"290910","BA","Coribe",73.11,19.6068620443174,5.7398141529664,63.8940955951265,104.8,2.08333333333333,60.4166666666667,10.1709280971889,7.69882751801102,565.051560954937,282.525780477469,317.841503037152,56.5051560954937,204.831190846165,134.199745726798,148.326034750671,0,254.273202429722,98.884023167114,102.344113575364,17.523661534115,36.4458256815934,584.03,117.57,122.439610114423,62.16,63.51,84.46,88.51,93.92,83.78,89.86,12.16,68.92,74.32,20.6237424547284,395.536092668456,113.010312190987,28.2525780477469,91.8208786551773,247.210057917785,0.242982456140351,0.757017543859649
"290920","BA","Coronel João Sá",49.25,14.5110225140713,6.73663227016886,54.5487495469373,105.17,1.19047619047619,35.1190476190476,9.88235294117647,6.64705882352941,588.235294117647,47.0588235294118,247.058823529412,111.764705882353,123.529411764706,229.411764705882,270.588235294118,5.95238095238095,235.294117647059,64.7058823529412,29.5351311764706,3.8,6.35294117647059,777.24,65.52,26.8470588235294,82.76,86.21,111.82,103.94,108.37,111.33,102.46,3.94,97.54,79.31,22.7447956823439,88.2352941176471,1247.05882352941,35.2941176470588,58.8235294117647,0,0.184928979893009,0.815071020106991
"290930","BA","Correntina",53.35,15.8086083125366,6.7473888529439,58.2727849027161,100.55,1.06157112526539,55.2016985138004,14.3997065027974,4.64703904124247,217.065639426458,134.519551193861,162.03491393806,91.7178758139961,30.5726252713321,128.405026139595,76.4315631783301,8.49256900212314,174.263964046593,51.9734629612645,50.2275905714024,6.32241890611147,13.2073741172154,794.05,99.52,81.0847167446269,103.8,101.66,108.55,117.1,117.81,107.84,111.16,11.4,113.3,103.09,23.2972406566539,586.994405209575,611.452505426641,76.4315631783301,51.9734629612645,195.664801736525,0.246932206799437,0.753067793200563
"290940","BA","Cotegipe",50.24,16.2902855393095,6.85906759549874,62.2531362563657,105.36,0,36.4197530864198,12.4052377670572,6.04946779998468,344.589937973811,122.520866835133,375.220154682594,38.287770885979,168.466191898308,61.2604334175664,91.8906501263496,6.17283950617284,137.835975189524,91.8906501263496,61.3196921663221,3.35400872961176,28.4861015391684,1828.25,94.19,88.6821349261046,105.81,91.28,103.49,102.33,98.26,102.91,90.12,2.91,102.33,88.37,43.8935912938331,367.562600505399,375.220154682594,0,130.178421012329,0,0.192496854626558,0.807503145373442
"290950","BA","Cravolândia",67.74,18.7315968289921,6.27406568516421,60.6622998544396,98.34,2.22222222222222,40,10.1237345331834,9.22384701912261,517.435320584927,179.977502812148,0,112.485939257593,0,629.92125984252,202.474690663667,44.4444444444444,472.44094488189,134.983127109111,125.681302587177,15.7255343082115,64.7919010123734,798.08,72.6,108.008998875141,60.27,64.38,64.38,68.49,68.49,60.27,57.53,31.51,109.59,87.67,1.85185185185185,629.92125984252,0,89.9887514060742,134.983127109111,449.943757030371,0.156004105371194,0.843995894628806
"290960","BA","Crisópolis",56.44,16.4123878554412,6.36119418115465,60.502766026684,100.54,2.10970464135021,32.9113924050633,12.0182555780933,7.91075050709939,431.034482758621,152.129817444219,187.62677484787,86.2068965517241,106.490872210953,263.69168356998,45.6389452332657,16.8776371308017,268.762677484787,50.709939148073,65.3296673427992,5.85699797160243,13.9959432048682,1110.6,106.19,50.2484787018256,88.05,86.28,104.87,96.9,105.31,109.29,100.44,23.89,94.69,100,30.2018633540373,152.129817444219,0,20.2839756592292,172.413793103448,55.7809330628803,0.144586304095507,0.855413695904493
"290970","BA","Cristópolis",57.15,16.208104052026,6.65332666333167,57.3307847987407,105.42,0,45.0331125827815,10.7841736894729,6.28481645479217,328.5244965005,199.971432652478,242.822453935152,71.4183688044565,35.7091844022283,0,78.5602056849022,0,235.680617054706,107.127553206685,151.290622053992,17.9402942436795,59.9914297957435,843.3,89.29,86.8090272818169,85.71,86.9,88.1,98.21,91.07,87.5,87.5,13.1,92.86,88.69,26.8608414239482,171.404085130696,364.233680902728,0,99.9857163262391,7.14183688044565,0.241297039366663,0.758702960633337
"290980","BA","Cruz das Almas",56.34,15.380791409823,5.61244780274408,51.4530944134919,87.22,1.41843971631206,59.1489361702128,11.6273316510811,7.83401777909719,564.049280094998,94.0082133491663,227.598832319034,80.8140781422658,159.978889383669,227.598832319034,92.3589464483037,5.67375886524823,181.419359094882,56.0750746293273,83.3688821268946,7.69218082562301,13.8538419672456,1082.88,168.19,53.4609865914601,60.81,66.41,84.22,86.01,90.2,83.59,84.22,23.03,81.04,85.37,19.8550724637681,270.479771741461,3.29853380172513,75.8662774396781,125.344284465555,136.889152771593,0.304810756198026,0.695189243801974
"290990","BA","Curaçá",40.32,13.2592159157402,7.79110590988882,58.991534096195,104.25,0.392927308447937,44.7937131630648,15.1474570722852,6.69583072939916,514.83498497158,101.181442133143,267.833229175966,71.4221944469244,104.157366901765,116.061065976252,113.08514120763,5.89390962671906,264.857304407345,65.4703449096807,59.6653965419754,4.92515549206916,9.28488527810017,1175.23,116.52,96.2711662649168,76.95,82.58,88.02,88.75,90.74,87.11,86.39,10.89,89.47,90.2,30.2967204580947,122.012915513496,74.3981192155462,32.7351724548403,175.579561348689,139.868464125227,0.188734491315136,0.811265508684864
"291000","BA","Dário Meira",57.39,17.8373382624769,6.73752310536044,66.384745502076,107.6,1.6,46.4,12.4688279301746,7.08229426433915,618.453865336658,159.600997506234,139.650872817955,119.700748129676,99.7506234413965,249.376558603491,219.451371571072,0,219.451371571072,89.7755610972569,43.4733087281795,4.55860349127182,0,953.65,108.82,72.2892768079801,59.56,60.29,74.26,64.71,87.5,73.53,81.62,21.32,65.44,69.85,20.9591474245115,389.027431421446,19.9501246882793,89.7755610972569,89.7755610972569,418.952618453865,0.207693665078525,0.792306334921475
"291005","BA","Dias d'Ávila",34.55,11.8822130516892,6.63495838287753,51.5508066738748,92.56,1.11856823266219,42.0581655480984,12.9170218606869,6.70413662568089,510.03453208305,137.261417982691,148.820274233865,119.92313360593,140.151132045484,128.59227579431,99.6951351663753,6.71140939597315,213.838840646718,62.12885235006,71.295392784384,4.19586481917614,10.1428963604051,1691.61,120.17,97.2706650676916,73.61,76.96,90.92,89.67,90.25,90.54,84.32,41.11,86.14,112.81,26.3439263439263,26.0074265651414,52.0148531302828,47.6802820360925,167.603415642022,121.367990637326,0.251876668849816,0.748123331150184
"291010","BA","Dom Basílio",70.07,17.4015483002356,5.65466173005722,53.7187944638469,104.23,0,67.2897196261682,8.98782024359513,7.13985720285594,680.386392272155,268.794624107518,243.595128097438,33.5993280134397,235.195296094078,218.395632087358,159.596808063839,0,529.189416211676,117.597648047039,61.666410751785,5.92188156236875,14.1117177656447,1041.33,106.56,129.60100797984,112.3,117.21,107.38,108.2,107.38,108.2,105.74,13.93,119.67,113.93,33.8650306748466,361.192776144477,16.7996640067199,41.9991600167997,125.997480050399,92.3981520369593,0.132796075683252,0.867203924316748
"291020","BA","Dom Macedo Costa",66.96,17.1772180621738,5.6954844565464,54.4148563419762,93.88,2.17391304347826,60.8695652173913,10.4119511090991,7.922136713445,860.117700316885,0,384.789497510186,67.9040289723857,339.520144861928,203.712086917157,0,0,316.8854685378,113.173381620643,100.037503395201,7.26573110004527,0,1376.84,53.85,88.909008601177,50,84.62,90.38,82.69,84.62,88.46,75,5.77,88.46,78.85,32.6086956521739,22.6346763241286,0,45.2693526482571,158.4427342689,22.6346763241286,0.278285714285714,0.721714285714286
"291030","BA","Elísio Medrado",85.83,21.0297131147541,5.14856557377049,63.4840871021776,98.27,2.85714285714286,61.4285714285714,8.99511693652017,9.76612695965047,1066.56386533025,128.501670521717,424.055512721665,89.9511693652017,334.104343356464,668.208686712927,192.752505782575,0,179.902338730403,115.651503469545,101.244755846826,6.7591878694423,18.5042405551272,1495.04,41.67,83.230531996916,55.95,58.33,78.57,79.76,85.71,79.76,75,9.52,54.76,45.24,13.8686131386861,578.257517347726,0,0,179.902338730403,89.9511693652017,0.24637940282496,0.75362059717504
"291040","BA","Encruzilhada",53.93,16.7582561364945,6.66247971947454,62.3916369199388,106.65,1.70940170940171,30.3418803418803,12.2442572340537,8.00586049918895,889.540055465439,209.303542462456,156.977656846842,73.2562398618597,319.187902255246,167.442833969965,99.4191826696667,4.27350427350427,277.327193762754,88.9540055465439,67.2976139396159,6.88085395845325,31.3955313693684,978.04,63.37,67.3748103186646,74.36,83.88,82.42,91.94,89.38,81.68,79.85,13.92,98.9,96.7,9.14718019257221,596.515096018,78.4888284234211,26.162942807807,26.162942807807,225.00130814714,0.250451752800867,0.749548247199133
"291050","BA","Entre Rios",43.74,13.4127775736259,6.66701664129351,53.2625311770858,92.34,2.94117647058824,32.1428571428571,12.2427983539095,6.53292181069959,285.493827160494,105.452674897119,221.19341563786,100.308641975309,54.0123456790123,79.7325102880658,82.3045267489712,6.30252100840336,270.061728395062,48.8683127572017,66.3217373971193,5.34979423868313,20.0617283950617,1232.6,58.43,102.003600823045,21.57,28.63,44.71,31.96,40.59,47.45,34.9,8.82,22.16,25.69,10.3040540540541,69.4444444444444,0,7.71604938271605,156.893004115226,25.7201646090535,0.205352732498092,0.794647267501909
"291060","BA","Esplanada",39.32,12.9477176383855,7.25563678810592,55.2630323842228,94.63,3.00925925925926,26.6203703703704,12.693562130873,6.58184703082302,426.057062263098,117.532982693268,185.114447741898,91.0880615872829,117.532982693268,138.10125466459,35.2598948079805,9.25925925925926,155.731202068581,76.3964387506244,59.0996206622984,5.39476390562101,14.1039579231922,1084.28,65.79,85.8901654276731,43.46,43.66,58.55,62.58,67,55.13,62.98,19.72,52.52,42.25,14.4814984010964,188.052772309229,26.4449211059854,85.2114124526195,135.162930097259,52.8898422119707,0.207313958833444,0.792686041166556
"291070","BA","Euclides da Cunha",60.45,16.5972403020047,6.33461338193179,58.6043150614225,99.53,1.74029451137885,56.760374832664,11.4593400524644,7.24070750302975,400.386580146348,85.9066991884885,243.913663767316,58.2938315921886,128.860048782733,167.211253777594,73.634313590133,8.03212851405622,260.788193965054,56.7597833923942,64.5792484697869,6.53044318652492,12.3490880083452,988.2,116.75,102.543451915259,68.33,73.18,77.31,83.13,86.17,79.73,81.43,11.04,79.73,72.09,25.0020274105912,211.698651571632,99.7131329866384,12.2723855983555,159.541012778622,56.7597833923942,0.169408460392067,0.830591539607933
"291072","BA","Eunápolis",39.24,12.8475947585964,7.1365754990766,54.5791927787822,94.11,1.48056755089451,49.1671807526218,14.411835308552,7.13034664864817,516.550050232492,106.688478533389,151.142011255634,122.691750313397,168.034353690088,217.822310339003,137.805951438961,12.3380629241209,225.823946229007,62.2349458111436,54.0611100936191,4.66851000649022,15.3453594957191,1157.55,104.7,53.804777865697,62.69,74.63,72.8,79.16,82.14,71.97,71.09,5.91,84.36,71.7,24.7606200074062,185.815766778986,434.75555002356,30.2284022511269,81.7945002089316,44.4535327222454,0.464921362717547,0.535078637282453
"291075","BA","Fátima",70.86,17.1556300642638,5.83962000558815,53.8693035253654,100.26,0.529100529100529,39.1534391534392,10.5592491200626,7.4864517570814,547.516621040282,217.889267556847,262.584501927482,78.2166601486117,167.607128889882,111.738085926588,156.433320297223,15.8730158730159,167.607128889882,67.0428515559529,40.0898156321582,3.54209732387284,0,1131.81,117.37,96.5528800491648,67.14,65.26,75.59,81.69,79.81,75.12,75.59,26.29,69.48,86.38,11.294964028777,229.063076149506,145.259511704564,27.934521481647,128.498798815576,201.128554667859,0.141026721739863,0.858973278260137
"291077","BA","Feira da Mata",66.7,18.6112591014029,6.57076895755638,62.7456647398844,105.06,13.7931034482759,68.9655172413793,10.3239587041652,6.40797436810253,569.597721609114,249.199003203987,266.998932004272,0,231.399074403702,195.799216803133,53.3997864008544,0,106.799572801709,124.599501601994,28.5882716269135,2.38519045923816,12.8159487362051,1198.57,125,82.378070487718,90,126.67,106.67,100,93.33,110,85,1.67,120,123.33,21.969696969697,160.199359202563,925.59629761481,0,71.1997152011392,17.7999288002848,0.354427213606803,0.645572786393197
"291080","BA","Feira de Santana",43.11,12.8912233559208,6.22793182231223,49.691397758049,87.17,2.31406861616394,59.451991710799,13.3100007355285,6.59677102998504,449.745016794567,112.934268271753,187.253291489936,87.1907715693726,161.356559688136,147.258930541594,88.1101821658862,7.253050886484,258.35437762032,36.1634834628681,68.8472886581509,4.34237624733371,19.7014367322922,1572.33,55.76,72.3896400813985,41.84,48.68,56.2,56.16,60.71,55.65,54.38,4.7,55.59,42.21,20.4997993855809,88.7231225635619,65.1249172530463,21.9126192169073,215.448549783019,195.681221957977,0.359654095326238,0.640345904673762
"291085","BA","Filadélfia",51.76,15.0863273174275,6.61004637648768,56.6888460864997,99.59,0,40.650406504065,13.7491616364856,7.65705343170132,698.636262016544,145.316342499441,184.439973172368,61.4799910574558,340.934495864073,167.67270288397,201.207243460765,8.13008130081301,285.04359490275,95.0145316342499,73.1165202325061,6.08651911468813,24.1448692152917,1165.95,130.04,55.4437737536329,78.54,84.12,118.45,108.58,111.16,115.45,99.57,57.94,86.27,134.33,24.1016652059597,156.494522691706,55.8909009613235,11.1781801922647,167.67270288397,72.6581712497205,0.238813920454545,0.761186079545455
"291090","BA","Firmino Alves",65.65,18.0176482659553,5.88959573158219,62.001329787234,101.53,0,33.3333333333333,5.56962025316456,6.75105485232068,405.063291139241,151.898734177215,135.021097046414,84.3881856540084,202.53164556962,33.7552742616034,135.021097046414,30.3030303030303,253.164556962025,118.143459915612,39.6020303797468,2.75105485232068,0,1439.52,118,75.5274261603376,98,96,120,118,128,118,108,46,126,128,20.4545454545455,67.5105485232068,472.573839662447,16.8776371308017,151.898734177215,67.5105485232068,0.312622996907506,0.687377003092494
"291100","BA","Floresta Azul",76.96,19.8119178949272,4.6477981734334,61.4452554744526,103.59,0,22.3880597014925,6.0534875316227,9.03505601734731,831.225153595952,225.876400433683,262.016624503072,54.2103361040838,307.191904589808,514.998192988797,108.420672208168,14.9253731343284,352.367184676545,81.3155041561258,81.0086872063607,4.50849295265631,0,1796.8,105.56,42.2388868810987,66.67,94.44,84.44,90,91.11,86.67,82.22,17.78,78.89,100,39.0282131661442,262.016624503072,4544.6331767257,9.03505601734731,171.666064329599,63.2453921214311,0.233515034288729,0.766484965711271
"291110","BA","Formosa do Rio Preto",35.05,12.0583806324569,8.10842117456273,58.2294721407625,102.26,0.490196078431373,46.5686274509804,16.2001191185229,6.35298788961684,389.120508239031,59.5592614651578,222.354576136589,138.971610085368,150.8834623784,63.5298788961683,79.4123486202104,4.90196078431373,99.2654357752631,59.5592614651578,63.9474036132619,5.68195354377606,14.7706968433591,1125.45,50.47,78.7849910661108,57.55,56.37,63.92,63.92,66.98,64.39,64.86,9.2,67.45,60.14,40.498899486427,95.2948183442525,933.095096287473,0,138.971610085368,11.9118522930316,0.284632397292407,0.715367602707593
"291120","BA","Gandu",44.16,14.0157871837902,6.70022997078749,54.806119503512,95.66,1.96560196560197,40.04914004914,13.6687264911338,7.95943041375604,520.55346587856,110.827512090274,144.411606663084,107.469102632993,154.486835034927,104.110693175712,141.053197205803,12.2850122850123,141.053197205803,63.8097796883396,67.6732532912413,6.88473938742612,29.1174099946265,981.99,106.06,57.7847931219774,67.6,74.59,87.88,85.31,88.81,87.65,76.46,29.84,85.08,86.01,13.7058053251855,20.1504567436862,292.18162278345,0,117.544331004836,174.637291778614,0.364583333333333,0.635416666666667
"291125","BA","Gavião",89.65,21.3990825688073,4.77064220183486,63.6636636636637,105.47,3.44827586206897,44.8275862068966,6.65595593298141,7.57401882028919,573.789304567363,229.515721826945,206.564149644251,114.757860913473,206.564149644251,45.903144365389,160.661005278862,0,298.370438375029,137.709433096167,53.0498852421391,4.42965343126004,0,1197.61,74.47,92.3800780353454,70.21,85.11,89.36,80.85,78.72,85.11,78.72,2.13,82.98,76.6,13.2352941176471,436.079871471196,596.740876750057,91.8062887307781,206.564149644251,137.709433096167,0.276119402985075,0.723880597014925
"291130","BA","Gentio do Ouro",64.36,17.7692024990812,5.90775450202132,60.5072998082879,105.36,2.12765957446809,39.3617021276596,7.90181573638198,7.14525891055817,983.523873570948,210.154673839946,176.529926025555,58.8433086751849,302.622730329523,277.404169468729,201.748486886348,0,344.653665097512,75.6556825823806,58.0917484868863,4.91761936785474,18.1573638197714,1181.3,56.74,110.667451244116,56.74,63.83,58.16,48.94,62.41,57.45,59.57,12.77,65.25,74.47,30.0771208226221,92.4680564895763,294.216543375925,50.4371217215871,134.498991257566,134.498991257566,0.141649048625793,0.858350951374207
"291140","BA","Glória",45.86,14.7706776603968,7.21463540324659,60.5709557302441,96.28,0.520833333333333,57.8125,11.498383039885,6.28817822493712,532.997963828003,95.8198586657085,203.61719966463,47.9099293328542,173.673493831597,401.245658162654,185.65097616481,10.4166666666667,233.560905497664,77.8536351658881,38.1958492034974,3.4495149119655,0,1099.65,34.08,91.7954246017487,46.19,56.5,52.02,57.4,62.78,51.12,59.64,11.66,60.09,49.33,21.0986267166042,41.9211881662475,41.9211881662475,41.9211881662475,89.8311174991017,29.9437058330339,0.114194130021036,0.885805869978964
"291150","BA","Gongogi",62.73,18.4338433843384,6.12061206120612,65.672532060841,99.46,0,39.5061728395062,14.5972247251757,10.9929717066138,774.914398990809,72.0850603712381,450.531627320238,90.1063254640476,108.127590556857,630.744278248333,270.318976392143,0,666.786808433952,234.276446206524,96.9868084339521,8.84844116056947,10.8127590556857,1096.09,150,81.2038205081997,92.86,98.57,110,120,115.71,108.57,108.57,40,110,128.57,31.2138728323699,414.489097134619,468.552892413047,90.1063254640476,198.233916020905,18.0212650928095,0.223914269599549,0.776085730400451
